seg_id,youtube_id,sentence,verb_pre_mapping,adverb_pre_mapping,clustered_verb,clustered_adverb,start_time,end_time,duration,rgb_frames,verb_label,adverb_label
f1iOUfItHPg_101-106,f1iOUfItHPg,gently squeeze,squeeze,gently,squeeze,gently,101.5,106.6,5.1,152,16,0
xUdBSjjditw_129-136,xUdBSjjditw,whisk briskly,whisk,briskly,whisk,quickly,129.4,137,7.5,211,7,3
RPIBr0yO2dQ_186-194,RPIBr0yO2dQ,snowflake gently press snowflake,press,gently,press,gently,186.3,194.9,8.6,242,4,0
t1Nix7IdEGs_142-150,t1Nix7IdEGs,slowly pour way,pour,slowly,pour,slowly,142.7,150.4,7.8,241,3,1
DFc4R1e4fKA_99-118,DFc4R1e4fKA,gets tightly roll,roll,tightly,roll,tightly,100,118.7,18.7,569,6,5
sjW4lt4tDE0_110-117,sjW4lt4tDE0,separate stir gently,stir,gently,stir,gently,110.6,117.1,6.5,175,2,0
8q1t-KzShVY_395-401,8q1t-KzShVY,quickly brush butter,brush,quickly,brush,quickly,395.6,401.2,5.6,150,8,3
rAER7zhUT-Y_345-351,rAER7zhUT-Y,lightly press smooth,press,lightly,press,gently,345.7,351.1,5.4,150,4,0
dnekLeZHcJ4_204-210,dnekLeZHcJ4,stir slowly lift simmer,stir,slowly,stir,slowly,204.2,210.9,6.7,180,2,1
fMJeO30hOQk_267-274,fMJeO30hOQk,gently push edges pan under layer,push,gently,push,gently,267.4,274.5,7.1,175,10,0
_vUKxhK2mmU_270-277,_vUKxhK2mmU,excess make feet roll teardrop shape lightly press,press,lightly,press,gently,270.3,277.1,6.8,210,4,0
YOzsdwoZ6WM_502-510,YOzsdwoZ6WM,loosens pour gently,pour,gently,pour,gently,502.6,510.4,7.8,240,3,0
2HYYqj2THvo_51-57,2HYYqj2THvo,gently fold,fold,gently,fold,gently,51.4,57.9,6.5,180,5,0
VocUzFjxO3E_395-407,VocUzFjxO3E,quickly mix love,mix,quickly,mix,quickly,395.4,407.4,11.9,301,0,3
nTo1ujhD6XM_103-109,nTo1ujhD6XM,leaf carrot celery roughly chop,chop,roughly,chop,coarsely,103.2,109.3,6.2,151,1,4
ZNtLIH07rwo_101-107,ZNtLIH07rwo,liquid continue gently stir,stir,gently,stir,gently,101.9,107.8,5.9,182,2,0
97C4nfBHofM_207-214,97C4nfBHofM,gently toss,toss,gently,toss,gently,207.7,214.6,6.9,167,12,0
iqd1XyaW4zQ_141-148,iqd1XyaW4zQ,quickly toss,toss,quickly,toss,quickly,142,148.2,6.2,175,12,3
BNioNXoGm1g_164-174,BNioNXoGm1g,cut cilantro coarsely,cut,coarsely,cut,coarsely,164.8,174.7,9.9,299,11,4
znNOCq1h6Vk_114-119,znNOCq1h6Vk,gently stir whisk help egg white incorporated into yolk mixture,stir,gently,stir,gently,114.8,119.9,5.1,126,2,0
L1PttTX6pK4_477-487,L1PttTX6pK4,stir slowly sauce,stir,slowly,stir,slowly,477.3,487.9,10.6,300,2,1
_pSgfKXFmIk_223-229,_pSgfKXFmIk,freshly diced strawberries fold gently transfer mixture,fold,gently,fold,gently,223.7,229.6,6,145,5,0
y1zmHdS_3zk_621-627,y1zmHdS_3zk,push tightly ways,push,tightly,push,tightly,621.1,627.1,5.9,181,10,5
MTwdcMljEKk_306-313,MTwdcMljEKk,gently fold,fold,gently,fold,gently,306.4,313.9,7.5,211,5,0
gpdzffT5Vqo_304-312,gpdzffT5Vqo,gently spread half,spread,gently,spread,gently,305,312.3,7.3,200,13,0
oA2p6NygqOc_736-745,oA2p6NygqOc,toss boiling water quickly 30 seconds,toss,quickly,toss,quickly,736.2,745.2,9.1,271,12,3
YdT35Odvsv8_281-292,YdT35Odvsv8,lightly spray olive oil,spray,lightly,spray,gently,281.4,292,10.6,330,23,0
Slo-sia4BL0_83-94,Slo-sia4BL0,finely chop board minute,chop,finely,chop,finely,83.5,94.4,10.8,276,1,2
k6GbvtBK10g_203-225,k6GbvtBK10g,mess gently pour mode,pour,gently,pour,gently,203.3,225.5,22.2,661,3,0
n-7t1H5_2_I_189-197,n-7t1H5_2_I,gently push center,push,gently,push,gently,189.4,197.6,8.2,241,10,0
6gPZeimuyC4_48-53,6gPZeimuyC4,clean sardines gently scrape skin head remove scales,scrape,gently,scrape,gently,48,54,5.9,120,27,0
w8G54UIeVLM_363-370,w8G54UIeVLM,cross way gently press,press,gently,press,gently,363.1,371,7.9,211,4,0
12vG6D8g2gE_108-114,12vG6D8g2gE,outer edge squeeze gently,squeeze,gently,squeeze,gently,108.8,114.6,5.8,150,16,0
_8wgc76v8kM_278-284,_8wgc76v8kM,gently stir,stir,gently,stir,gently,278.8,285,6.1,144,2,0
P3imn8X9d9A_363-371,P3imn8X9d9A,pressing gently surface pita bread puff,press,gently,press,gently,363.9,371.3,7.4,239,4,0
f_7_U68K1Uk_153-158,f_7_U68K1Uk,ingredients slowly mix forming grains nice time,mix,slowly,mix,slowly,153.5,158.6,5.1,120,0,1
NluOpBC4ju0_138-145,NluOpBC4ju0,lightly dust flour skin,dust,lightly,dust,gently,138.4,145.4,7.1,175,33,0
PYUXDOrIcD8_271-280,PYUXDOrIcD8,slowly mixing,mix,slowly,mix,slowly,271.5,280.3,8.9,270,0,1
vvfLmCdquLE_46-51,vvfLmCdquLE,cocoa slowly stir egg beaten egg,stir,slowly,stir,slowly,46.4,52,5.6,120,2,1
aih2S55PF2o_203-211,aih2S55PF2o,squeezed coriander cumin seeds powder finally salt mix gently,mix,gently,mix,gently,203,211.5,8.4,200,0,0
mtQvTBouVFg_95-104,mtQvTBouVFg,lemon juice slowly pour,pour,slowly,pour,slowly,95.1,104.6,9.5,270,3,1
ix6ETnsnOtU_221-231,ix6ETnsnOtU,release gas dough pressing gently remove dough,press,gently,press,gently,221.9,231.4,9.5,300,4,0
pSCiRK0qdt8_591-599,pSCiRK0qdt8,scraper gently scrape flat chocolate messy prepared,scrape,gently,scrape,gently,591,599.3,8.2,240,27,0
mKu_KYlfy10_45-51,mKu_KYlfy10,lightly spray pizza pan cooking spray,spray,lightly,spray,gently,46,51.2,5.2,180,23,0
W990FD84CZk_276-285,W990FD84CZk,gently stirring agitating mixture,stir,gently,stir,gently,277,285.2,8.2,225,2,0
-RLGbtD6MWU_424-429,-RLGbtD6MWU,lightly dust flour,dust,lightly,dust,gently,424.8,429.9,5,152,33,0
WVdvOCqRsF4_62-70,WVdvOCqRsF4,chop finely,chop,finely,chop,finely,62.1,70.1,8,200,1,2
N1eRyk6-zeU_136-143,N1eRyk6-zeU,roughly mash potato masher using whisk,mash,roughly,mash,coarsely,136.6,143.8,7.2,212,34,4
_kkKago9tHw_225-236,_kkKago9tHw,add lemon zest stir gently,stir,gently,stir,gently,226,236.7,10.7,329,2,0
DV_YfLCfXE0_149-157,DV_YfLCfXE0,mousse fold gently,fold,gently,fold,gently,149.8,157.2,7.4,200,5,0
ZWumV1TuEKI_216-223,ZWumV1TuEKI,gently flip,flip,gently,flip,gently,216.2,223.2,7,211,19,0
pcTIBfYaz_Y_10-17,pcTIBfYaz_Y,start quickly cut eggplant into slices feel,cut,quickly,cut,quickly,10.4,17.8,7.4,210,11,3
DyQHxyi9x6s_234-246,DyQHxyi9x6s,gently pour into pouring,pour,gently,pour,gently,234.8,246.1,11.3,360,3,0
UjvyToOuwts_277-283,UjvyToOuwts,chop coriander quite finely,chop,finely,chop,finely,277.7,283,5.4,150,1,2
0sqUc-Sy61w_285-290,0sqUc-Sy61w,slowly pour little time go got eggs,pour,slowly,pour,slowly,285.1,290.2,5,151,3,1
64t7QiXQ5RQ_113-119,64t7QiXQ5RQ,mix gently way,mix,gently,mix,gently,113.6,119.2,5.6,150,0,0
Z-sXQRQWOt4_752-757,Z-sXQRQWOt4,12 32 slowly pour stir,pour,slowly,pour,slowly,752,757.2,5.1,75,3,1
tO9yDu82pIw_136-152,tO9yDu82pIw,recipe calls mix mixture 30 seconds roughly,mix,roughly,mix,coarsely,136.4,152.2,15.9,386,0,4
ZWFa-DAI4f4_168-174,ZWFa-DAI4f4,sauce gently mix,mix,gently,mix,gently,168.1,175,6.8,180,0,0
K4XTgN1baHQ_485-491,K4XTgN1baHQ,got coarsely chop,chop,coarsely,chop,coarsely,485.6,491,5.4,180,1,4
mCXh18W6NE8_84-98,mCXh18W6NE8,edges clean roll tightly folding ends using sharp knife cut,fold,tightly,fold,tightly,84.7,98.6,13.9,420,5,5
C8GxMDVl_6w_68-73,C8GxMDVl_6w,tins paper liners spray lightly,spray,lightly,spray,gently,68,73.9,5.9,150,23,0
D8-YL_ydr_M_94-99,D8-YL_ydr_M,vegetable oil quickly stir fry,stir,quickly,stir,quickly,94.7,99.8,5,151,2,3
YDw9IuwIP4g_186-193,YDw9IuwIP4g,gently fold,fold,gently,fold,gently,186.4,193.8,7.4,210,5,0
Ia2MzLxJhno_494-501,Ia2MzLxJhno,mix gently veggies don t break,mix,gently,mix,gently,494.2,501.7,7.4,168,0,0
DVGbJ5NC5CU_955-965,DVGbJ5NC5CU,got push pan slowly,push,slowly,push,slowly,955.4,965,9.6,301,10,1
sTZDb70TLVM_227-235,sTZDb70TLVM,slowly pour milk whisking,pour,slowly,pour,slowly,227.9,235.1,7.3,239,3,1
wThns1RkhZI_167-175,wThns1RkhZI,cut cucumber thinly,cut,thinly,cut,finely,167.7,175.9,8.3,241,11,2
0a2L8kRlnLY_22-28,0a2L8kRlnLY,gently peel,peel,gently,peel,gently,22.1,28.9,6.8,150,18,0
6_6A7AD0-xI_328-335,6_6A7AD0-xI,lightly cover surface,cover,lightly,cover,gently,328.7,335.8,7.2,209,9,0
jzpmdI6XJx0_753-760,jzpmdI6XJx0,small dough head roll press gently,press,gently,press,gently,753.6,760.3,6.7,212,4,0
3ZDEXq7FZfg_241-253,3ZDEXq7FZfg,chop finely,chop,finely,chop,finely,241.5,253.3,11.8,300,1,2
lXOtAyVdG6c_408-416,lXOtAyVdG6c,nurse pressing gently cakes ready go,press,gently,press,gently,408.4,416.1,7.7,242,4,0
Ks130bwImkY_399-408,Ks130bwImkY,spray lightly go outside turkey little,spray,lightly,spray,gently,399.3,408.1,8.8,269,23,0
YcRq5T9tfMA_99-107,YcRq5T9tfMA,scrambled eggs start stir tax slowly make scrambled eggs,stir,slowly,stir,slowly,99.7,108,8.3,239,2,1
LgGfDceJnm8_458-467,LgGfDceJnm8,brush lightly milk,brush,lightly,brush,gently,458.9,467.5,8.6,271,8,0
cPZnAW0MUtA_335-340,cPZnAW0MUtA,gently fold half,fold,gently,fold,gently,335.2,340.6,5.5,150,5,0
03rTGJe-qpU_484-495,03rTGJe-qpU,coarsely chop,chop,coarsely,chop,coarsely,484.8,495.8,11,331,1,4
Kaa5AAcF-VI_404-409,Kaa5AAcF-VI,pieces roughly chop into chunks place,chop,roughly,chop,coarsely,404.2,409.4,5.2,151,1,4
QHk135kbzho_290-302,QHk135kbzho,gently press rest,press,gently,press,gently,290.9,302.6,11.8,360,4,0
8uZefoNVQpQ_395-401,8uZefoNVQpQ,gently squeeze,squeeze,gently,squeeze,gently,395.1,401.4,6.2,181,16,0
fwHNBwRc1Eg_347-360,fwHNBwRc1Eg,coarsely chop cup scallions,chop,coarsely,chop,coarsely,347.7,360.6,12.9,390,1,4
hdhzx-fQMww_48-58,hdhzx-fQMww,carrots doing into bowl chop onion finely,chop,finely,chop,finely,48,58.2,10.2,251,1,2
foaNbx8qZNI_100-106,foaNbx8qZNI,thin layer peel slowly,peel,slowly,peel,slowly,100.2,106.6,6.4,142,18,1
nT25JXUpvhs_107-114,nT25JXUpvhs,cover simmer gently,cover,gently,cover,gently,107.2,114.9,7.7,176,9,0
-KSxY08ISWw_82-89,-KSxY08ISWw,prepare mushrooms wash quickly,wash,quickly,wash,quickly,82.6,89.5,6.9,176,39,3
YO1RnEhbIAA_159-167,YO1RnEhbIAA,drizzle setup lightly,drizzle,lightly,drizzle,gently,159.8,167,7.2,239,21,0
rut9yVeGgeI_121-127,rut9yVeGgeI,hand lightly pat mixture,pat,lightly,pat,gently,121.8,127.8,6,181,30,0
pqRDMSs3Ae4_123-137,pqRDMSs3Ae4,push lightly,push,lightly,push,gently,123.2,137.8,14.6,350,10,0
1-xM3L07bbA_478-485,1-xM3L07bbA,into chocolate gently fold,fold,gently,fold,gently,479,486,7,210,5,0
zabrzk1u2zM_193-200,zabrzk1u2zM,pressing lightly,press,lightly,press,gently,193.8,200.3,6.4,175,4,0
pZ4loWv3Jtw_705-711,pZ4loWv3Jtw,gently brush loaves,brush,gently,brush,gently,705.4,711.8,6.4,180,8,0
FIIKq3MBCg0_134-145,FIIKq3MBCg0,parsley garden roughly chop herbs add cumin,chop,roughly,chop,coarsely,134.5,145.4,10.9,275,1,4
Auu2QlVyWUI_58-64,Auu2QlVyWUI,potatoes gently press,press,gently,press,gently,59,64.3,5.3,181,4,0
aF6QYpTpodk_256-262,aF6QYpTpodk,stir into mixture slowly,stir,slowly,stir,slowly,256.8,262.6,5.9,180,2,1
78n_U0meFcA_115-122,78n_U0meFcA,mixture toss lightly coat here's,coat,lightly,coat,gently,115.9,122.2,6.3,210,15,0
Fy3VZcRJkl4_319-325,Fy3VZcRJkl4,quickly roll dough into thin tortilla,roll,quickly,roll,quickly,319.8,325.5,5.7,180,6,3
zta78_OEJ1k_323-331,zta78_OEJ1k,rice smells divine mix gently,mix,gently,mix,gently,323.3,331.3,8,241,0,0
XPLptx2G824_173-179,XPLptx2G824,mix gently,mix,gently,mix,gently,173.9,179.1,5.1,181,0,0
AXU0xFZTQbA_145-151,AXU0xFZTQbA,start whisking vigorously butter completely melted,whisk,vigorously,whisk,vigorously,145.6,151.6,6,182,7,6
ChYfPRpKOd4_249-256,ChYfPRpKOd4,roll gently bring pie dish unroll pie plate,roll,gently,roll,gently,249.1,256.1,6.9,212,6,0
B4cz-xLSg9g_237-242,B4cz-xLSg9g,flip quickly time,flip,quickly,flip,quickly,237.6,243,5.4,151,19,3
kG5gBc_Zztk_119-126,kG5gBc_Zztk,using fingers gently push edges dough expand into thin disk dough,push,gently,push,gently,119.6,126.3,6.6,168,10,0
2ERNLRnUj_0_132-138,2ERNLRnUj_0,apple gently stretching go wrap overlap,stretch,gently,stretch,gently,132.6,138.4,5.8,144,42,0
xHiOK4leSkY_109-115,xHiOK4leSkY,inches pretty heat oven 375 degrees peel thinly,peel,thinly,peel,finely,109.9,115.2,5.3,181,18,2
3Xq3VL1K9K4_104-110,3Xq3VL1K9K4,parts knife gently cut center,cut,gently,cut,gently,104.6,110.3,5.7,180,11,0
iwp3Ye-mjAI_578-586,iwp3Ye-mjAI,mix quickly,mix,quickly,mix,quickly,578.6,586.1,7.5,193,0,3
Ic19Cst-vFM_32-38,Ic19Cst-vFM,sea salt cut onions finely,cut,finely,cut,finely,32.2,38.3,6,150,11,2
y73sHX_eyTg_106-116,y73sHX_eyTg,gently knead,knead,gently,knead,gently,106.6,116.4,9.8,300,20,0
WeCAcZQfYZo_250-256,WeCAcZQfYZo,using baking soda final time grab mixer slowly mix,mix,slowly,mix,slowly,250.9,256.1,5.2,181,0,1
ovVroLRCMHM_156-161,ovVroLRCMHM,spots lightly grease insides,grease,lightly,grease,gently,156.4,161.5,5.1,151,29,0
WSTWPS_nxZU_63-70,WSTWPS_nxZU,pour quickly cool poli turn careful,pour,quickly,pour,quickly,63.6,70.4,6.8,210,3,3
lx8d37uPZwc_198-205,lx8d37uPZwc,finely chop onion capsicum,chop,finely,chop,finely,198.9,205,6.1,210,1,2
qQblAfMeuQQ_247-252,qQblAfMeuQQ,partially cover help encourage come boil quicker,cover,partially,cover,partially,247.2,252.7,5.5,151,9,9
7dM2YM-nrh4_76-84,7dM2YM-nrh4,finely chop dark chocolate place,chop,finely,chop,finely,76.5,84.2,7.8,201,1,2
UPrIoBZRcuI_19-26,UPrIoBZRcuI,finely chop using mini food processor sharp knife,chop,finely,chop,finely,19.5,26.8,7.3,210,1,2
9ytDZU-WhHE_48-56,9ytDZU-WhHE,cheese v amp v supremo mix add broccoli gently toss combine,toss,gently,toss,gently,48.5,56.5,7.9,240,12,0
kDmO5iYLRrM_152-162,kDmO5iYLRrM,loosely roll,roll,loosely,roll,loosely,152.8,162.1,9.2,251,6,8
jGagiiRQd4A_83-89,jGagiiRQd4A,mix lightly,mix,lightly,mix,gently,83.9,89,5.2,180,0,0
JF0guKHpye4_288-293,JF0guKHpye4,chicken paper quickly toss sauce chicken,toss,quickly,toss,quickly,288.1,293.3,5.2,151,12,3
hmq-oLs7UIo_208-213,hmq-oLs7UIo,skin get peel peppers chop finely,chop,finely,chop,finely,208.5,213.8,5.2,119,1,2
R4fYebmaL4E_37-46,R4fYebmaL4E,finely chop bad boy small bits into meat add,chop,finely,chop,finely,37.3,46.4,9.1,225,1,2
VuT5-UNqYag_252-259,VuT5-UNqYag,mix fully mix,mix,fully,mix,completely,252.8,259.8,7,210,0,7
ofazgTyBE_A_194-200,ofazgTyBE_A,gently stir combined beautiful time start,stir,gently,stir,gently,194.1,200.2,6.2,150,2,0
VLvgElxJutw_81-97,VLvgElxJutw,unseasoned finely chop korean pepper add,chop,finely,chop,finely,81.6,97.7,16.1,383,1,2
2awwH6eOnLw_69-74,2awwH6eOnLw,cups gently push into,push,gently,push,gently,69.2,74.8,5.6,150,10,0
tnBY1SrpQBg_61-66,tnBY1SrpQBg,paper towel press lightly,press,lightly,press,gently,61.5,66.8,5.2,120,4,0
uA3nPFNoAyQ_376-382,uA3nPFNoAyQ,gently pushing,push,gently,push,gently,376.7,382.1,5.5,182,10,0
lODK7h5xfIQ_514-519,lODK7h5xfIQ,oil think closing trouble wrap tightly,wrap,tightly,wrap,tightly,514,519.5,5.5,75,17,5
9HHm5ZDNTIw_137-144,9HHm5ZDNTIw,quickly whisk,whisk,quickly,whisk,quickly,137.9,144.7,6.8,168,7,3
YSjajXZ3Okc_33-40,YSjajXZ3Okc,using offset large offset spatula gently push frosting,push,gently,push,gently,33.2,40.8,7.6,169,10,0
8w_OsqLOkIY_381-388,8w_OsqLOkIY,quickly flip,flip,quickly,flip,quickly,381.4,388.5,7.1,175,19,3
Uei77THQVJk_297-306,Uei77THQVJk,filling sort gently,fill,gently,fill,gently,297.8,306.8,9.1,269,28,0
W6MzzqsXX-w_220-239,W6MzzqsXX-w,gives golden color lightly stir,stir,lightly,stir,gently,220.3,239.5,19.2,456,2,0
btjLyHcjlCc_260-267,btjLyHcjlCc,butter olive oil lightly brush,brush,lightly,brush,gently,260,267.5,7.5,170,8,0
pPIBVwxJar0_73-79,pPIBVwxJar0,gently mix,mix,gently,mix,gently,73.9,79.8,5.8,146,0,0
5wnKzVCRCPc_104-110,5wnKzVCRCPc,whisk ingredients slowly add eggs,whisk,slowly,whisk,slowly,104.6,110.4,5.8,150,7,1
w8_qQN7jJbo_109-116,w8_qQN7jJbo,lightly grease palm,grease,lightly,grease,gently,109.1,116.6,7.6,212,29,0
9HgdrnPsYmk_272-282,9HgdrnPsYmk,vegetable spray cover loosely,cover,loosely,cover,loosely,272.5,282.9,10.4,301,9,8
lOZm1mNlCdU_243-251,lOZm1mNlCdU,handle remember shake tap gently matter ready go,shake,gently,shake,gently,244,251.2,7.2,200,24,0
PDfnd1rQdbs_190-195,PDfnd1rQdbs,croutons gently toss go make,toss,gently,toss,gently,190.3,195.4,5.1,151,12,0
Qu01zcoJO3g_371-381,Qu01zcoJO3g,pour mix vigorously,pour,vigorously,pour,vigorously,371.7,381.1,9.4,300,3,6
WRj0tPEjcBY_223-230,WRj0tPEjcBY,roll palms into ball lightly flatten,roll,lightly,roll,gently,223.3,230.9,7.6,168,6,0
gg5gidtQxR4_1174-1185,gg5gidtQxR4,gently pour,pour,gently,pour,gently,1174.5,1185.1,10.6,330,3,0
J-LKSIgetXM_464-471,J-LKSIgetXM,gently pressing hide join,press,gently,press,gently,464.5,471.5,7,210,4,0
yt291g4J9V8_58-64,yt291g4J9V8,water gently roll mixture into,roll,gently,roll,gently,58.2,64.6,6.4,180,6,0
ESJRqDHcYXk_68-76,ESJRqDHcYXk,lightly whisk add eggs yeast mixture whisk,whisk,lightly,whisk,gently,68.1,76.1,8,240,7,0
04P9qPPrZ1c_76-83,04P9qPPrZ1c,stirring lightly,stir,lightly,stir,gently,76.6,83.2,6.6,210,2,0
r-wAhxfwn4M_242-249,r-wAhxfwn4M,spread into square sheet press gently,spread,gently,spread,gently,242.7,249.2,6.5,212,13,0
rOUp_3wgakc_122-128,rOUp_3wgakc,slowly rolling,roll,slowly,roll,slowly,122.4,128.9,6.5,180,6,1
oQ1lCyRTNKM_273-288,oQ1lCyRTNKM,gently fold place wax,fold,gently,fold,gently,273.6,288.5,14.9,450,5,0
FQWoqcZtoSo_547-552,FQWoqcZtoSo,white apple slowly dip turn,dip,slowly,dip,slowly,547.5,552.9,5.4,150,31,1
czLU42dq7AI_162-173,czLU42dq7AI,teaspoons quick pours slowly stir,stir,slowly,stir,slowly,163,173,10.1,332,2,1
1rdgIcekL5M_581-587,1rdgIcekL5M,peels pretty quickly,peel,quickly,peel,quickly,581.6,587.7,6.1,180,18,3
Z6IdZLS6DOE_62-68,Z6IdZLS6DOE,roughly chop vegetables,chop,roughly,chop,coarsely,62.4,68.6,6.2,150,1,4
8fscGHRy6LA_185-195,8fscGHRy6LA,quickly mix planet music mixes games,mix,quickly,mix,quickly,185.5,195.3,9.8,205,0,3
1AH-jLNrnCI_64-70,1AH-jLNrnCI,gently pour lemony mustard sauce,pour,gently,pour,gently,64.1,70.2,6.1,150,3,0
NCnrpNNEJB8_226-236,NCnrpNNEJB8,gently press doz,press,gently,press,gently,226,236.2,10.2,240,4,0
teBW8C1fqwc_224-231,teBW8C1fqwc,roll hands gently,roll,gently,roll,gently,224.3,231.7,7.4,210,6,0
WpQ8dghSgVw_441-455,WpQ8dghSgVw,loosely fold get tight,fold,loosely,fold,loosely,441.6,455.8,14.2,350,5,8
Onq-2M8J0HQ_56-62,Onq-2M8J0HQ,teaspoon salt lightly mix dry,mix,lightly,mix,gently,56.7,62.6,5.9,180,0,0
kOdXo1_aX3w_97-106,kOdXo1_aX3w,quickly stir best use,stir,quickly,stir,quickly,97.5,106.3,8.7,269,2,3
mQO0WP-JgPg_47-57,mQO0WP-JgPg,gently beat egg,beat,gently,beat,gently,47.3,57.9,10.5,250,14,0
O0bWSiiew2A_392-397,O0bWSiiew2A,stir quite quickly till get,stir,quickly,stir,quickly,392.5,397.9,5.4,125,2,3
Dus4VGwY9wo_374-383,Dus4VGwY9wo,pleats push gently peel,peel,gently,peel,gently,374.5,383.3,8.8,270,18,0
U2Ap4wd49rw_274-279,U2Ap4wd49rw,gently roll dough free trapped air,roll,gently,roll,gently,274,279.8,5.8,150,6,0
Eh90uYO4RoE_865-874,Eh90uYO4RoE,gently flip,flip,gently,flip,gently,865.6,875,9.4,271,19,0
umxy-BWUzcA_508-515,umxy-BWUzcA,point cover loosely tin foil bake additional,cover,loosely,cover,loosely,508.5,515.3,6.8,210,9,8
SlgifVK7VmI_53-61,SlgifVK7VmI,gently pour cream chance melt,pour,gently,pour,gently,53.7,61.5,7.8,241,3,0
_JM1WyX_D1c_156-161,_JM1WyX_D1c,stir fry yes lightly se study increase,stir,lightly,stir,gently,156.3,161.5,5.2,131,2,0
Nd4mWOpYwG0_244-251,Nd4mWOpYwG0,press gently,press,gently,press,gently,245,251,6.1,210,4,0
DD5y0Ydjk68_472-482,DD5y0Ydjk68,gently peel paper,peel,gently,peel,gently,473,482.1,9.1,301,18,0
4l27dORPNfA_153-166,4l27dORPNfA,whites fold slowly into,fold,slowly,fold,slowly,153.9,166.3,12.4,392,5,1
2kCCVxmKWII_63-70,2kCCVxmKWII,carry heating gently stirring,stir,gently,stir,gently,63.6,70.5,6.9,175,2,0
apLsG1vAqrY_147-153,apLsG1vAqrY,roughly chop sprinkle,chop,roughly,chop,coarsely,147.4,153.1,5.7,151,1,4
K4s2h-TYSrE_95-102,K4s2h-TYSrE,lightly squeeze syrup snow cone,squeeze,lightly,squeeze,gently,95.1,102.1,7,210,16,0
q4tDYAlNnPM_457-464,q4tDYAlNnPM,gently stir,stir,gently,stir,gently,457.8,464.8,7,211,2,0
ZXmXP8msSxY_148-155,ZXmXP8msSxY,gently stir,stir,gently,stir,gently,148.4,155.8,7.5,210,2,0
pPBbky5X3P0_781-791,pPBbky5X3P0,gently stir,stir,gently,stir,gently,781.5,791.4,10,251,2,0
ALO3f84rWDI_310-316,ALO3f84rWDI,gently fold keeping,fold,gently,fold,gently,310.4,316.3,6,151,5,0
yJuczvk77kU_65-73,yJuczvk77kU,bitter gently pour sides turn,pour,gently,pour,gently,65.1,73,7.9,193,3,0
IKEmDbXaZdQ_203-209,IKEmDbXaZdQ,finely chopping eggs,chop,finely,chop,finely,203.8,209.4,5.6,180,1,2
wF2xSHDwmRg_73-79,wF2xSHDwmRg,ingredients stir gently,stir,gently,stir,gently,73.7,79.4,5.7,150,2,0
Tfvs9-4IMaE_748-759,Tfvs9-4IMaE,pans quite hot gently peel parchment paper,peel,gently,peel,gently,748,759,11,331,18,0
IrHfb32_aiQ_231-236,IrHfb32_aiQ,time roughly chop mushrooms,chop,roughly,chop,coarsely,231.1,236.3,5.2,150,1,4
xMlY32iiYTY_46-51,xMlY32iiYTY,minced garlic finely chop,chop,finely,chop,finely,46.2,51.4,5.2,120,1,2
SbacDHxyRSQ_178-184,SbacDHxyRSQ,mix cabbage batter lightly nbsp,mix,lightly,mix,gently,178.8,184.1,5.3,181,0,0
lqKLPsbfUMQ_185-193,lqKLPsbfUMQ,stock cooking meat add remaining masala powder gently mix,mix,gently,mix,gently,185,193.6,8.6,193,0,0
vQTveaKxh5c_254-262,vQTveaKxh5c,gently pour juice,pour,gently,pour,gently,254.3,262.2,7.9,240,3,0
plt0rmfF6Hg_916-922,plt0rmfF6Hg,secure kick pop place dip gently tap tap,dip,gently,dip,gently,916.3,922.4,6,180,31,0
CISCkYNAzhA_142-151,CISCkYNAzhA,ready add dry ingredients mixture fold gently,fold,gently,fold,gently,142.7,151.4,8.7,225,5,0
tUs5qJ_Ox8U_70-77,tUs5qJ_Ox8U,gently fold into batter reese,fold,gently,fold,gently,70.1,77.8,7.7,210,5,0
Xqv6RThDmpg_360-368,Xqv6RThDmpg,seal pressing gently,press,gently,press,gently,360.7,368.6,8,200,4,0
KUAHksSNnew_108-114,KUAHksSNnew,chopping chop finely,chop,finely,chop,finely,108.5,114.6,6.1,150,1,2
I8WcA_-07kg_57-68,I8WcA_-07kg,gently folds egg yolks into,fold,gently,fold,gently,57.8,68.8,11,331,5,0
HU86p0yaY-w_230-235,HU86p0yaY-w,gently mix,mix,gently,mix,gently,230.5,235.6,5.2,149,0,0
_JnV4tX5_zk_459-469,_JnV4tX5_zk,chop parsley chop coarsely add,chop,coarsely,chop,coarsely,459.5,469.5,10,299,1,4
z9Tizi_KqCQ_59-69,z9Tizi_KqCQ,finely mince cloves garlic,mince,finely,mince,finely,59.4,69.4,10,299,26,2
8v-xjcLtbag_82-97,8v-xjcLtbag,cling film pressing gently hand,press,gently,press,gently,82.1,97.6,15.5,375,4,0
6Zx7dm0Y1sk_768-781,6Zx7dm0Y1sk,flip gently peel,flip,gently,flip,gently,768.7,781.3,12.6,312,19,0
8QhvY5gtPhs_177-186,8QhvY5gtPhs,make stir quickly burn add,stir,quickly,stir,quickly,177.5,186.2,8.7,271,2,3
fdQ38D_75RQ_366-371,fdQ38D_75RQ,rest peel gently fingers time,peel,gently,peel,gently,366,371.4,5.4,149,18,0
eUvqWSVJDvw_143-162,eUvqWSVJDvw,cloves garlic small piece ginger chop roughly,chop,roughly,chop,coarsely,143.2,162.5,19.3,572,1,4
